,dDELM
1257,1.5999999999999996
1258,-1.450000000000001
1259,1.5999999999999996
1260,1.7896
1261,1.859399999999999
1262,-1.5999999999999979
1263,-1.7896
1264,-1.8594000000000008
1265,-0.8351000000000006
1266,1.6000000000000014
1267,0.7395999999999994
1268,1.8594000000000008
1269,1.8850999999999996
1270,-1.5999999999999996
1271,-1.7896
1272,-1.8594000000000008
1273,-1.8851000000000013
1274,1.2251907899028094
1275,-1.4751907899028076
1276,0.5500000000000007
1277,0.7396000000000011
1278,1.8593999999999973
1279,-1.5999999999999996
1280,1.5999999999999996
1281,0.7396000000000011
1282,1.8593999999999955
1283,-1.4499999999999993
1284,1.6000000000000014
1285,1.7896000000000019
1286,-1.5999999999999996
1287,-1.7896
1288,-1.854625360380906
1289,0.3952253603809055
1290,-0.5499999999999989
1291,-0.5896000000000008
1292,1.5999999999999996
1293,-1.4499999999999975
1294,1.6000000000000014
1295,-0.40000000000000036
1296,-1.6395999999999962
1297,-1.859399999999999
1298,0.40000000000000036
1299,1.6395999999999997
1300,1.059400000000002
1301,0.6851000000000003
1302,1.8945000000000007
1303,0.8480000000000008
1304,0.8492999999999995
1305,1.8064771182571473
1306,-0.5273661209314469
1307,-1.7254815471919631
1308,-0.802929450133739
1309,1.450000000000001
1310,-1.5999999999999979
1311,1.5999999999999996
1312,1.7094225816972433
1313,0.8895774183027569
1314,0.6534941034505479
1315,-0.5987900332659315
1316,0.5811362598656302
1317,-1.5507403300502425
1318,-0.7396000000000011
1319,-1.859399999999999
1320,1.5046246167895276
1321,1.8070156936925237
1322,1.8507247668123412
1323,0.5329670667275579
1324,-1.611232144021951
1325,-1.7237725914812803
1326,-1.8940357054334296
1327,-1.7948906203117865
1328,1.701754614832689
1329,0.5164443023938112
1330,1.8594000000000008
1331,-1.450000000000001
1332,-0.589599999999999
1333,1.6000000000000014
1334,-1.5999999999999996
1335,1.4499999999999993
1336,0.589599999999999
1337,-1.6000000000000014
1338,-1.6417818537603335
1339,-1.810805648685676
1340,1.5951731785271654
1341,-1.3915856760811476
1342,-1.7896
1343,0.31356075924599836
1344,-0.4635607592459987
1345,-1.7930700932750376
1346,-0.8059299067249581
1347,1.5999999999999988
1348,1.4702340095232387
1349,-1.3377437870980362
1350,1.4823299197704092
1351,1.7691186223990538
1352,-1.513769486661003
1353,-0.8805692779336614
1354,-1.8594000000000008
1355,0.5876720370491872
1356,-1.5762572565390363
1357,-1.8510147805101518
1358,-0.6593999999999975
1359,-1.7350999999999996
1360,1.6000000000000014
1361,1.7896
1362,0.8094000000000001
1363,1.8851000000000013
1364,0.8445
1365,0.6980000000000004
1366,-1.6000000000000014
1367,0.3999999999999986
1368,-1.6000000000000005
1369,-1.7896
1370,0.3999999999999977
1371,0.5896000000000008
1372,-1.6000000000000014
1373,-1.7896
1374,0.3999999999999986
1375,-1.6000000000000014
1376,-1.7896
1377,1.8307872937187142
1378,1.7667704389798544
1379,1.856399543408763
1380,-0.36751679603417386
1381,1.7625595199268531
1382,0.5896000000000008
1383,0.6594000000000015
1384,-1.6000000000000014
1385,1.4499999999999984
1386,-1.6000000000000005
1387,-1.7896
1388,-1.8594000000000008
1389,0.3999999999999986
1390,-0.5500000000000007
1391,-1.7896
1392,0.14999999999999503
1393,1.7896
1394,0.8094000000000001
1395,-1.4499999999999993
1396,-1.639599999999998
1397,1.6000000000000014
1398,-1.6000000000000014
1399,-1.7895999999999996
1400,-1.8594000000000013
1401,-0.8351000000000006
1402,-1.744499999999995
1403,0.5499999999999972
1404,1.7896000000000005
1405,0.8093999999999997
1406,-1.4499999999999993
1407,-0.5896000000000008
1408,1.6000000000000014
1409,-0.3999999999999986
1410,1.6000000000000014
1411,0.7395999999999994
1412,-1.6000000000000014
1413,-1.7895999999999965
1414,-1.8594000000000017
1415,-0.8350999999999962
1416,-0.6945000000000014
1417,1.6000000000000014
1418,-1.4499999999999993
1419,0.5500000000000007
1420,1.7896
1421,1.8594000000000008
1422,-0.549999999999998
1423,1.6000000000000023
1424,-1.6000000000000023
1425,1.6000000000000023
1426,1.7896
1427,1.8594000000000008
1428,-0.3999999999999986
1429,1.6000000000000012
1430,-1.6000000000000012
1431,0.3999999999999986
1432,-1.6000000000000014
1433,0.39999999999999847
1434,-1.6000000000000014
1435,-1.7896
1436,-0.6593999999999989
1437,0.549999999999998
1438,1.7896
1439,-0.3999999999999986
1440,0.5499999999999967
1441,1.7896000000000005
1442,-0.5499999999999972
1443,-1.7896
1444,-1.8594000000000008
1445,0.3999999999999986
1446,-1.6000000000000014
1447,1.6000000000000014
1448,0.7395999999999958
1449,1.8594000000000008
1450,1.8851000000000013
1451,1.7445000000000022
1452,0.698
1453,-1.600000000000001
1454,-0.7395999999999958
1455,0.39999999999999863
1456,-0.5499999999999972
1457,0.39999999999999863
1458,1.6396000000000015
1459,1.8594000000000008
1460,0.8350999999999971
1461,1.8945000000000007
1462,-1.4500000000000028
1463,0.5499999999999972
1464,0.5895999999999972
1465,-1.6000000000000014
1466,1.4500000000000028
1467,0.5895999999999972
1468,-0.5499999999999972
1469,0.3999999999999986
1470,0.0
1471,-1.8500000000000003
1472,-1.519554954954973
1473,0.829954954954973
1474,1.3896
1475,0.8093999999999999
1476,-0.5499999999999998
1477,-1.7895999999999999
1478,1.45
1479,-1.6
1480,-0.7396000000000003
1481,1.6000000000000003
1482,1.7895999999999996
1483,-1.4499999999999997
1484,1.5999999999999999
1485,1.7896
1486,-1.6
1487,-1.7895999999999999
1488,1.4499999999999997
1489,-1.5999999999999999
1490,-1.7895999999999996
1491,-1.7094000000000005
1492,1.6000000000000005
1493,1.7895999999999999
1494,1.8594000000000002
1495,1.8851000000000013
1496,-1.600000000000001
1497,-0.7396000000000003
1498,-1.8594000000000004
1499,1.4500000000000002
1500,0.5896000000000001
1501,0.6594
1502,-1.6000000000000005
1503,0.40000000000000047
1504,0.5896000000000005
1505,-1.5999999999999994
1506,1.4499999999999997
1507,0.5896000000000001
1508,1.8594000000000006
1509,-8.881784197001252e-16
1510,-0.9895999999999989
1511,1.5999999999999988
1512,-0.39999999999999947
1513,-1.6396000000000006
1514,-0.8093999999999999
1515,-1.8850999999999998
1516,-1.8944999999999999
1517,-1.8979999999999997
1518,-1.7492999999999999
1519,1.6000000000000005
1520,1.7895999999999992
1521,-1.4500000000000006
1522,-0.5895999999999986
1523,1.5999999999999996
1524,1.7895999999999992
1525,1.8594
1526,-1.5999999999999996
1527,-1.7896000000000014
1528,-1.8593999999999986
1529,1.4499999999999988
1530,-1.5999999999999992
1531,0.5499999999999998
1532,1.7895999999999992
1533,1.8594
1534,0.8351000000000006
1535,1.7444999999999995
1536,-0.5499999999999996
1537,-1.7895999999999985
1538,-1.859399999999999
1539,-0.8351000000000006
1540,1.5999999999999996
1541,-1.5999999999999996
1542,-1.789600000000001
1543,-1.859399999999999
1544,-1.8850999999999987
1545,-0.8445
1546,1.5999999999999996
1547,0.7395999999999994
1548,2.2593999999999976
1549,1.485100000000001
1550,0.6944999999999997
1551,-1.5999999999999996
1552,-1.7896
1553,1.4499999999999993
1554,-1.5999999999999996
1555,-1.7896
1556,1.6000000000000014
1557,1.7896
1558,1.859399999999999
1559,-1.4499999999999993
1560,1.5999999999999996
1561,-1.5999999999999996
1562,-1.7896
1563,-1.8594000000000008
1564,-1.8851000000000013
1565,1.5999999999999996
1566,1.7895999999999983
1567,1.859399999999999
1568,0.8351000000000006
1569,0.6945000000000014
1570,0.6979999999999986
1571,-1.6000000000000014
1572,-1.7896
1573,-1.8594000000000008
1574,-1.8851000000000013
1575,0.5500000000000007
1576,-1.4499999999999993
1577,0.5500000000000007
1578,1.7896
1579,1.859399999999999
1580,-1.6000000000000014
1581,-1.7896
1582,-1.8594000000000008
1583,-1.8851000000000013
1584,-0.6944999999999997
1585,1.5999999999999996
1586,-1.4499999999999993
1587,1.5999999999999996
1588,1.7896
1589,0.8094000000000001
1590,-1.6000000000000014
1591,-1.7896
1592,-1.8594000000000008
1593,1.4499999999999993
1594,-1.6000000000000014
1595,1.6000000000000014
1596,-1.450000000000001
1597,1.5999999999999996
1598,1.7896
1599,1.8594000000000008
1600,-1.5999999999999996
1601,0.5499999999999989
1602,1.7895999999999983
1603,-0.3999999999999986
1604,1.6000000000000014
1605,0.7395999999999994
1606,1.8594000000000008
1607,-1.6000000000000014
1608,0.3999999999999986
1609,1.639599999999998
1610,-1.6000000000000014
1611,-1.7896
1612,-0.8094000000000001
1613,1.6000000000000014
1614,-1.4499999999999993
1615,1.6000000000000014
1616,1.7896
1617,0.8094000000000001
1618,1.7350999999999992
1619,0.6944999999999979
1620,-1.6000000000000014
1621,-1.7896
1622,0.3999999999999986
1623,-0.5500000000000007
1624,-1.7896
1625,0.3999999999999986
1626,-1.6000000000000014
1627,-1.7896
1628,0.5499999999999989
1629,1.7896000000000019
1630,1.8594000000000008
1631,1.8851000000000013
1632,-0.5500000000000007
1633,-1.7896
1634,-1.8594000000000008
1635,-0.8351000000000024
1636,1.6000000000000032
1637,1.7896
1638,1.8594000000000013
1639,1.8851000000000009
1640,0.6945000000000014
1641,0.6980000000000004
1642,-1.6000000000000014
1643,-1.7896
1644,-1.8594000000000017
1645,0.39999999999999947
1646,-0.5500000000000007
1647,-1.7895999999999965
1648,1.6000000000000014
1649,1.7896
1650,1.8594000000000008
1651,1.8851000000000013
1652,-1.6000000000000014
1653,-1.7896
1654,1.4499999999999993
1655,-0.5500000000000007
1656,-1.7896
1657,0.5500000000000007
1658,0.7395999999999989
1659,1.8594000000000015
1660,-0.3999999999999988
1661,-0.5896000000000008
1662,-1.7093999999999987
1663,-0.6850999999999985
1664,0.5500000000000007
1665,0.7395999999999994
1666,0.8094000000000001
1667,-1.6000000000000014
1668,1.4499999999999993
1669,0.5896000000000008
1670,1.7093999999999987
1671,-1.6000000000000014
1672,-0.7395999999999994
1673,-1.8594000000000008
1674,-0.8350999999999971
1675,0.5500000000000007
1676,1.6395999999999975
1677,0.659400000000002
1678,1.8851000000000013
1679,-1.4499999999999993
1680,0.0
1681,-1.5760607951263055
1682,-0.7986757733312335
1683,-1.8851
1684,0.5500000000000007
1685,-1.491359872555714
1686,1.5192619435253762
1687,0.8597967683770111
1688,1.8613011606533258
1689,-1.6
1690,-1.7896
1691,1.450000000000001
1692,-1.6000000000000014
1693,0.40000000000000036
1694,0.5895999999999999
1695,-1.5999999999999996
1696,1.4500000000000002
1697,-1.6000000000000005
1698,-1.789600000000001
1699,1.6000000000000005
1700,-1.4500000000000002
1701,1.6000000000000005
1702,-1.4500000000000002
1703,1.6000000000000005
1704,0.7396000000000003
1705,0.6593999999999998
1706,-1.5999999999999996
1707,-1.7896
1708,1.4499999999999993
1709,-1.5999999999999996
1710,0.40000000000000036
1711,-1.5999999999999996
1712,1.4499999999999993
1713,-1.5999999999999996
1714,-0.7395999999999994
1715,1.5999999999999996
1716,1.7895999999999983
1717,1.8594
1718,0.8350999999999997
1719,-1.5999999999999996
1720,-1.7895999999999983
1721,-1.8594000000000008
1722,-1.8850999999999996
1723,1.5999999999999996
1724,-1.4499999999999993
1725,0.5499999999999989
1726,-1.4499999999999975
1727,-1.7015470265917383
1728,1.4499378534040606
1729,1.735681263238975
1730,1.852467590987871
1731,-0.5358550846419146
1732,-0.6290665896399013
1733,-1.8838384923761016
1734,-1.8853800973338242
1735,-1.870543800220572
1736,-1.775029392713968
1737,1.6120091731876833
1738,-0.4860353973005722
1739,-1.639599999999998
1740,-1.8594000000000044
1741,0.5610314584318203
1742,1.7583962817078955
1743,-0.42982774013971436
1744,-1.7896
1745,1.4500000000000028
1746,0.5895999999999972
1747,-0.5499999999999972
1748,1.4499999999999957
1749,1.6396000000000033
1750,0.8094000000000001
1751,-0.40000000000000036
1752,1.5999999999999979
1753,1.7896
1754,1.8593999999999973
1755,-0.5499999999999989
1756,-1.7895999999999983
1757,-1.859399999999999
1758,-1.8850999999999996
1759,1.5999999999999996
1760,-0.3999999999999986
1761,1.5999999999999996
1762,1.7896
1763,1.8593999999999973
1764,-1.5999999999999996
1765,0.40000000000000213
1766,0.589599999999999
1767,-1.5999999999999979
1768,0.3999999999999986
1769,-1.5999999999999996
1770,0.399999999999995
1771,-1.5999999999999996
1772,-0.7395999999999994
1773,-0.8094000000000001
1774,1.5999999999999979
1775,1.7896
1776,-1.4500000000000028
1777,-1.6395999999999997
1778,-0.6593999999999962
1779,-1.7350999999999992
1780,0.3999999999999986
1781,-0.5500000000000043
1782,-0.7395999999999994
1783,-1.8594000000000008
1784,-1.8851000000000013
1785,1.6000000000000014
1786,1.7896
1787,1.8593999999999973
1788,1.8851000000000013
1789,-1.6000000000000014
1790,-1.7895999999999965
1791,-1.8594000000000044
1792,1.4499999999999957
1793,-1.5999999999999943
1794,-1.639600000000005
1795,0.5500000000000007
1796,1.7896
1797,1.8593999999999973
1798,1.8851000000000013
1799,0.6945000000000014
1800,1.7479999999999993
1801,-1.5999999999999996
1802,-1.7896000000000036
1803,-1.8594000000000008
1804,1.4500000000000028
1805,-1.6000000000000014
1806,-1.7896000000000036
1807,1.6000000000000014
1808,0.7395999999999958
1809,1.8594000000000044
1810,1.8850999999999996
1811,-1.5999999999999996
1812,0.5499999999999972
1813,1.7896000000000019
1814,1.859399999999999
1815,1.8850999999999996
1816,0.8445
1817,1.748000000000001
1818,-1.6000000000000014
1819,-0.7395999999999994
1820,1.42656635680898
1821,-1.576566356808982
1822,-0.7395999999999976
1823,1.5999999999999996
1824,-0.40000000000000213
1825,-1.639599999999998
1826,1.5794723666473836
1827,-0.7794723666473882
1828,-1.6395999999999997
1829,-1.8594000000000008
1830,-1.885100000000003
1831,-0.8444999999999965
1832,-0.8480000000000061
1833,1.6000000000000014
1834,1.7895999999999965
1835,1.8594000000000008
1836,0.8350999999999988
1837,-1.5999999999999996
1838,1.450000000000001
1839,1.6395999999999962
1840,-1.6000000000000014
1841,-1.7896
1842,-1.8594000000000008
1843,1.5999999999999996
1844,0.7395999999999976
1845,0.8094000000000019
1846,1.8850999999999978
1847,-1.5999999999999996
1848,-1.7896
1849,-1.859399999999999
1850,-1.885100000000003
1851,-1.7444999999999986
1852,1.5999999999999979
1853,1.7895999999999965
1854,1.8594000000000008
1855,1.8850999999999996
1856,-1.6000000000000014
1857,-1.7896
1858,-0.8094000000000019
1859,-1.8850999999999978
1860,0.0
1861,-0.5746670323408648
1862,-1.769108043944808
1863,1.477777038145499
1864,-1.517467688424282
1865,-0.76767525788019
1866,0.5403398107369755
1867,-1.453056752280582
1868,1.5910747093688924
1869,0.7575677390151293
1870,-0.36424558395151807
1871,-0.5786191233404873
1872,0.5468367406713139
1873,-1.4505644873549512
1874,1.590606078357236
1875,1.8170575170011873
1876,0.6977436023878889
1877,1.7350999999999996
1878,-0.5499999999999998
1879,-1.7896
1880,1.4500000000000002
1881,-1.6000000000000003
1882,-1.7895999999999999
1883,0.40000000000000013
1884,-1.5999999999999999
1885,-1.7896000000000005
1886,-0.6593999999999993
1887,1.5999999999999992
1888,-0.3999999999999999
1889,1.6000000000000005
1890,-1.4500000000000006
1891,-0.5896000000000003
1892,1.4500000000000008
1893,-0.5499999999999996
1894,-1.7896
1895,-1.8594000000000008
1896,-1.8850999999999987
1897,1.5999999999999996
1898,1.7896
1899,1.859399999999999
1900,0.8351
1901,-1.6000000000000003
1902,-1.7895999999999996
1903,0.39999999999999947
1904,-0.5499999999999998
1905,-1.7895999999999992
1906,1.5999999999999996
1907,0.7395999999999994
1908,1.8594000000000004
1909,-1.4500000000000006
1910,1.6000000000000005
1911,-0.5499999999999998
1912,-0.7396000000000003
1913,-0.8094000000000001
1914,1.4500000000000002
1915,-1.6000000000000005
1916,1.6
1917,-1.4500000000000006
1918,1.6000000000000005
1919,-1.4500000000000002
1920,1.6000000000000005
1921,0.7396000000000003
1922,-0.5499999999999998
1923,1.45
1924,0.5895999999999992
1925,-0.5499999999999994
1926,1.4499999999999997
1927,0.5895999999999999
1928,-1.4499999999999997
1929,1.6
1930,0.7396000000000007
1931,0.8094000000000006
1932,-1.4500000000000002
1933,1.6000000000000005
1934,1.6396000000000002
1935,0.6594000000000002
1936,-1.600000000000001
1937,-1.7896000000000003
1938,-0.8094000000000003
1939,-0.8350999999999997
1940,1.5999999999999996
1941,1.7896000000000005
1942,0.8094000000000006
1943,1.8851000000000004
1944,-1.6000000000000005
1945,1.450000000000001
1946,-0.5500000000000007
1947,-0.7395999999999994
1948,-1.8594000000000008
1949,0.5499999999999998
1950,0.7396000000000007
1951,0.8094000000000006
1952,1.8850999999999996
1953,1.7444999999999995
1954,1.7479999999999993
1955,-1.5999999999999996
1956,1.4499999999999993
1957,-1.5999999999999996
1958,1.4499999999999993
1959,-1.4499999999999993
1960,0.5500000000000007
1961,1.7896000000000019
1962,-1.4499999999999993
1963,0.5500000000000007
1964,0.7395999999999994
1965,-1.5999999999999996
1966,-0.7396000000000011
1967,-1.859399999999999
1968,-1.8850999999999996
1969,-1.7445000000000004
1970,1.5999999999999996
1971,1.7896
1972,0.8094000000000001
1973,0.8350999999999997
1974,-1.6000000000000005
1975,-1.7896
1976,-1.8593999999999995
1977,-0.8351000000000002
1978,0.5500000000000005
1979,0.7396
1980,1.8594000000000004
1981,0.8350999999999997
1982,1.7444999999999995
1983,1.7479999999999993
1984,0.6992999999999991
1985,-1.6000000000000005
1986,-1.7895999999999992
1987,1.4499999999999984
1988,0.7396000000000003
1989,1.859399999999999
1990,-0.40000000000000036
1991,1.5999999999999996
1992,1.7895999999999983
1993,-0.5499999999999972
1994,-1.7896
1995,-1.8594000000000008
1996,-1.8850999999999996
1997,0.5500000000000007
1998,0.7395999999999994
1999,1.859399999999999
2000,-1.4499999999999993
2001,1.5999999999999996
2002,-1.5999999999999996
2003,1.4499999999999993
2004,-1.5999999999999996
2005,1.450000000000001
2006,-1.6000000000000014
2007,1.450000000000001
2008,1.639599999999998
2009,-0.5499999999999989
2010,-1.7896
2011,0.40000000000000036
2012,-0.5499999999999989
2013,1.4499999999999993
2014,-1.5999999999999996
2015,-1.7896
2016,1.5999999999999996
2017,-1.4499999999999993
2018,-1.6395999999999997
2019,-1.709400000000001
2020,1.5999999999999992
2021,-0.40000000000000036
2022,-1.7895999999999987
2023,-0.8094000000000006
2024,0.40000000000000036
2025,1.6395999999999997
2026,-0.5499999999999998
2027,1.4500000000000002
2028,-1.6
2029,1.4500000000000006
2030,0.5895999999999999
2031,0.6593999999999989
2032,1.8851000000000004
2033,-0.40000000000000213
2034,1.6000000000000032
2035,-1.450000000000001
2036,-1.6396000000000015
2037,0.5500000000000007
2038,0.7396000000000011
2039,1.8594000000000008
2040,-1.6000000000000032
2041,-1.7895999999999983
2042,1.4499999999999993
2043,0.589599999999999
2044,1.7094000000000005
2045,-1.5999999999999996
2046,-0.7395999999999994
2047,-1.8594
2048,0.5500000000000007
2049,0.7396000000000003
2050,1.859399999999999
2051,-1.4499999999999993
2052,1.5999999999999996
2053,-1.5999999999999996
2054,0.40000000000000036
2055,-0.5499999999999998
2056,-1.7895999999999992
2057,-0.8094000000000001
2058,1.5999999999999996
2059,0.7396000000000003
2060,1.8593999999999982
2061,0.8351000000000006
2062,0.6944999999999997
2063,-0.5499999999999989
2064,-1.7896
2065,1.450000000000001
2066,1.639599999999998
2067,0.6593999999999998
2068,1.8851000000000049
2069,1.8945000000000007
2070,0.8480000000000025
2071,-1.4499999999999993
2072,0.5500000000000007
2073,0.0
2074,0.4165351159224686
2075,0.6421590565091122
2076,-1.6564313828020671
2077,1.4143011087007218
2078,1.6948442462742992
2079,-1.4885112742638693
2080,-1.6975294360394864
2081,1.5962689994841608
2082,0.7051023778062001
2083,-1.4528971784308602
2084,1.5788859288990016
2085,-0.4590459096786959
2086,-1.6836611375311796
2087,1.4500000000000002
2088,-0.5500000000000002
2089,0.40000000000000013
2090,-1.6000000000000003
2091,1.4500000000000002
2092,1.6396
2093,-0.4
2094,-1.6395999999999997
2095,1.5999999999999999
2096,-1.45
2097,0.5499999999999999
2098,0.7396
2099,-1.45
2100,0.55
2101,-0.40000000000000013
2102,1.6
2103,-1.45
2104,0.5499999999999999
2105,0.7396
2106,1.8594000000000002
2107,-0.5500000000000003
2108,-0.7395999999999999
2109,-0.8094000000000001
2110,1.45
2111,0.5896000000000001
2112,-0.5499999999999998
2113,-0.5895999999999999
2114,-0.6594000000000002
2115,-0.6850999999999998
2116,1.6
2117,-0.4
2118,-0.7396
2119,0.4
2120,-1.6000000000000003
2121,0.4
2122,-0.5500000000000002
2123,-1.7895999999999999
2124,0.5499999999999998
2125,0.7396
2126,-1.45
2127,1.5999999999999999
2128,-0.3999999999999999
2129,1.6
2130,-1.6000000000000003
2131,1.45
2132,-1.6000000000000003
2133,-1.7895999999999992
2134,0.39999999999999947
2135,1.6395999999999995
2136,1.7094000000000005
2137,-0.55
2138,-1.7895999999999996
2139,-0.8094000000000001
2140,-1.7351
2141,1.6
2142,-0.3999999999999999
2143,1.6
2144,-1.4500000000000002
2145,1.6
2146,1.7896
2147,-1.45
2148,-1.6395999999999995
2149,-0.6594000000000002
2150,-1.8850999999999996
2151,0.40000000000000036
2152,-1.6000000000000005
2153,-1.7895999999999992
2154,-1.8594000000000008
2155,1.6000000000000014
2156,0.7395999999999994
2157,-1.450000000000001
2158,0.5499999999999989
2159,-1.4499999999999975
2160,-0.5895999999999972
2161,0.5499999999999972
2162,1.7896
2163,-1.5999999999999996
2164,-0.7396000000000029
2165,1.450000000000001
2166,0.589599999999999
2167,-0.5499999999999989
2168,0.40000000000000036
2169,0.589599999999999
2170,-1.5999999999999996
2171,1.522665474819295
2172,1.693459253658573
2173,1.8603468827066711
2174,1.8887038073164342
2175,-1.4852607813902243
2176,1.5927782527894152
2177,-0.47139778259855536
2178,0.5328048926983908
2179,-0.5499999999999998
2180,1.4500000000000002
2181,-1.578423793607827
2182,1.50028371149756
2183,1.6296789304465182
2184,-1.6185560745352165
2185,-0.7230931492329553
2186,-1.853167533229224
2187,0.5466929768155078
2188,-1.5128150681543637
2189,1.5999999999999996
2190,-1.4499999999999993
2191,-1.6396000000000006
2192,1.6000000000000005
2193,1.7896
2194,1.8593999999999995
2195,-1.6000000000000005
2196,-0.7396000000000007
2197,1.4500000000000006
2198,0.5896000000000003
2199,1.7093999999999996
2200,0.6851000000000003
2201,1.8944999999999999
2202,1.8979999999999997
2203,1.8992999999999984
2204,-1.4499999999999993
2205,0.5500000000000016
2206,-1.6000000000000005
2207,1.4500000000000002
2208,-1.5999999999999992
2209,0.40000000000000036
2210,-1.5904788823957507
2211,-1.7834381961177783
2212,1.6016535115922466
2213,-1.459157910357062
2214,0.5418214772783445
2215,1.789600000000001
2216,1.859399999999999
2217,1.8472094992121137
2218,-1.5228219931174385
2219,-0.7300322448893035
2220,-1.8366324173067494
2221,-0.7756301129899645
2222,0.5284902167230818
2223,1.7867028215691327
2224,-1.4161100786477911
2225,-1.6538739034886314
2226,0.5646413505091264
2227,-0.4304133072351738
2228,0.5503815795982117
2229,-0.4401223881229812
2230,-1.6467086865888936
2231,-1.5230803352247424
2232,-1.8850999999999996
2233,-1.894499999999999
2234,0.40000000000000036
2235,1.6396000000000006
2236,1.7094000000000005
2237,1.7351
2238,-1.4500000000000002
2239,-0.5895999999999999
2240,0.5499999999999998
2241,1.7896
2242,-0.40000000000000036
2243,-1.6395999999999997
2244,1.4500000000000002
2245,-1.6000000000000005
2246,0.40000000000000036
2247,-1.6
2248,-1.7896000000000005
2249,-0.8094000000000001
2250,-0.6851000000000003
2251,1.6000000000000005
2252,1.7895999999999992
2253,0.8094000000000001
2254,-0.40000000000000036
2255,-1.6395999999999988
2256,1.5999999999999996
2257,-0.40000000000000036
2258,0.5499999999999998
2259,1.7895999999999992
2260,-1.5999999999999996
2261,0.4000000000000008
2262,1.6395999999999995
2263,0.6593999999999995
2264,1.7350999999999992
2265,1.894499999999999
2266,1.8980000000000006
2267,-0.39999999999999947
2268,1.5999999999999996
2269,1.7896
2270,1.7094000000000023
2271,0.6851000000000003
2272,1.7445000000000004
2273,0.6980000000000004
2274,-0.3999999999999986
2275,1.6000000000000014
2276,1.7896
2277,-0.3999999999999986
2278,1.6000000000000014
2279,1.7896000000000036
2280,1.7093999999999987
2281,0.6850999999999985
2282,1.7445000000000022
2283,-1.6000000000000014
2284,-0.7395999999999994
2285,-0.8094000000000001
2286,-1.8851000000000013
2287,-1.8945000000000007
2288,1.6000000000000014
2289,1.7896000000000036
2290,0.8094000000000001
2291,-1.4500000000000028
2292,1.600000000000005
2293,1.639599999999998
2294,0.6594000000000015
2295,-0.5500000000000043
2296,-0.7395999999999958
2297,-0.8094000000000001
2298,-1.8851000000000013
2299,0.5500000000000043
2300,0.7395999999999958
2301,0.8094000000000001
2302,-1.4499999999999957
2303,1.6000000000000014
2304,1.6395999999999944
2305,-0.5499999999999972
2306,-0.7395999999999958
2307,-1.8594000000000044
2308,-1.8850999999999978
2309,1.5999999999999979
2310,-1.4499999999999957
2311,-1.639599999999998
2312,-0.6593999999999962
2313,1.5999999999999996
2314,0.7395999999999994
2315,-1.4499999999999993
2316,1.6000000000000014
2317,1.7896
2318,1.8594000000000044
2319,-0.5500000000000007
2320,0.3999999999999986
2321,0.5896000000000008
2322,-0.5500000000000007
2323,-1.7896
2324,-1.8594000000000008
2325,1.6000000000000014
2326,0.7395999999999994
2327,1.8594000000000008
2328,0.8351000000000077
2329,-1.600000000000005
2330,-0.7395999999999994
2331,-1.8594000000000008
2332,-1.8850999999999978
2333,1.6000000000000014
2334,0.7395999999999994
2335,1.8594000000000008
2336,-1.4499999999999957
2337,1.6000000000000014
2338,-1.6000000000000014
2339,1.4499999999999957
2340,1.6396000000000015
2341,0.659399999999998
2342,-1.5999999999999943
2343,0.399999999999995
2344,1.7896
2345,1.8594000000000044
2346,0.8351000000000006
2347,0.8445
2348,0.0
2349,1.7360547874485763
2350,0.8156273130596108
2351,1.8823251351133337
2352,-1.6041945632007741
2353,-1.724390675163346
2354,0.4272162619988704
2355,1.6188046462853918
2356,1.7152885214164724
2357,0.7841723562152128
2358,-1.3844357505848182
2359,1.600919577317093
2360,1.7870509962087588
2361,-1.4773291925465832
2362,0.5451762523191093
2363,1.830609921755264
2364,-1.5287246914576116
2365,1.4548237476808907
2366,-0.5386746793579107
2367,1.4499999999999975
2368,-1.6137129950794513
2369,0.41063160442042523
2370,-1.5969186093409702
2371,-1.789600000000001
2372,-0.6593999999999998
2373,-1.7748838186658062
2374,-1.7459680971202707
2375,-1.755614745502944
2376,-1.880553529079616
2377,-0.8195798096313625
2378,0.39999999999999947
2379,1.6396000000000002
2380,-1.5999999999999996
2381,1.4499999999999997
2382,0.5896000000000003
2383,0.6594000000000002
2384,-1.45
2385,1.5999999999999999
2386,1.7895999999999996
2387,0.8094000000000001
2388,1.8850999999999996
2389,1.7444999999999995
2390,-1.5999999999999996
2391,-1.7896
2392,1.4499999999999993
2393,0.5896000000000008
2394,-1.6
2395,-1.7896
2396,0.3999999999999999
2397,-0.5499999999999998
2398,-0.7396000000000003
2399,1.5999999999999996
2400,0.7395999999999998
2401,1.8594000000000004
2402,1.8851000000000013
2403,-1.6000000000000005
2404,-0.7396000000000011
2405,-0.8093999999999992
2406,-0.8350999999999997
2407,0.5499999999999998
2408,0.7396000000000003
2409,1.8594
2410,-1.4500000000000002
2411,1.5999999999999996
2412,-1.5999999999999996
2413,-1.7896000000000005
2414,-1.8594000000000004
2415,-0.8350999999999997
2416,1.6000000000000005
2417,1.7896000000000005
2418,-0.4000000000000008
2419,1.6000000000000014
2420,-0.40000000000000124
2421,-0.5895999999999999
2422,-0.6593999999999998
2423,1.5999999999999996
2424,-1.4499999999999993
2425,0.5500000000000007
2426,0.7396000000000003
2427,-1.4500000000000002
2428,1.6000000000000005
2429,0.7396000000000003
